"PLATZ_ID","BEREICH","REGAL","FACH","EBENE","PLATZ_TYP","PLATZ_ART","KAPA","IST_LHM","FREI_LHM","ABC_KLASSE","ZUSTAND"
"030605600","03","06","056","00","P","DK","1","1","0","B",""
"030703600","03","07","036","00","P","DK","1","0","1","B",""
"030701801","03","07","018","01","P","K","1","0","1","C",""
"030801704","03","08","017","04","P","R","1","0","1","C",""
"031302900","03","13","029","00","P","DK","1","1","0","C",""
"031001700","03","10","017","00","P","K","1","0","1","C",""
"030201602","03","02","016","02","P","R","1","0","1","C","150.0"
"032607102","03","26","071","02","P","R","1","1","0","A",""
"030202403","03","02","024","03","P","R","1","0","1","C","150.0"
"031300700","03","13","007","00","P","K","1","0","1","C",""
"030201205","03","02","012","05","P","R","1","0","1","C","150.0"
"031205200","03","12","052","00","P","DK","1","0","1","C",""
"031105503","03","11","055","03","P","R","1","0","1","A",""
"030706004","03","07","060","04","P","R","1","0","1","B",""
"034505101","03","45","051","01","P","R","1","1","0","A","150.0"
"031305204","03","13","052","04","P","R","1","0","1","C",""
"031305105","03","13","051","05","P","R","1","0","1","C",""
"031004600","03","10","046","00","P","DK","1","2","0","B",""
"030904603","03","09","046","03","P","R","1","0","1","B",""
"032203010","03","22","030","10","F","K","1","0","1","B",""
"034505104","03","45","051","04","P","R","1","0","1","A","150.0"
"034505201","03","45","052","01","P","R","1","1","0","A","150.0"
"034505202","03","45","052","02","P","R","1","1","0","A","150.0"
"034505203","03","45","052","03","P","R","1","1","0","A","150.0"
"032103400","03","21","034","00","P","K","1","0","0","B",""
"032105004","03","21","050","04","P","R","1","1","0","B",""
"034505204","03","45","052","04","P","R","1","0","1","A","150.0"
"030400601","03","04","006","01","P","K","1","0","1","C","150.0"
"031001803","03","10","018","03","P","R","1","0","1","C",""
"032303400","03","23","034","00","P","K","1","0","1","B",""
"031903405","03","19","034","05","P","R","1","0","1","C",""
"034604100","03","46","041","00","P","K","1","1","0","A","150.0"
"032105700","03","21","057","00","P","K","1","1","0","B",""
"032106104","03","21","061","04","P","R","1","1","0","B",""
"030605900","03","06","059","00","P","DK","1","2","0","B",""
"030805101","03","08","051","01","P","DK","1","0","1","A",""
"031004100","03","10","041","00","P","DK","1","2","0","B",""
"031003502","03","10","035","02","P","R","1","0","1","B",""
"032603100","03","26","031","00","P","K","1","1","0","A",""
"031001900","03","10","019","00","P","K","1","0","1","C",""
"031904104","03","19","041","04","P","R","1","1","0","C",""
"031905900","03","19","059","00","P","K","1","1","0","C",""
"031906000","03","19","060","00","P","K","1","1","0","C",""
"032105800","03","21","058","00","P","K","1","1","0","B",""
"032707101","03","27","071","01","P","R","1","1","0","A",""
"031706001","03","17","060","01","P","R","1","0","1","C",""
"032002003","03","20","020","03","P","R","1","1","0","B","150.0"
"032700900","03","27","009","00","P","K","1","0","1","A",""
"032003801","03","20","038","01","P","R","1","1","0","B","150.0"
"034506000","03","45","060","00","P","K","1","0","1","B","150.0"
"031702900","03","17","029","00","P","DK","1","1","0","C",""
"031305605","03","13","056","05","P","R","1","0","1","C",""
"032003902","03","20","039","02","P","R","1","1","0","B","150.0"
"032306000","03","23","060","00","P","K","1","1","0","B",""
"032007300","03","20","073","00","P","K","1","1","0","B","150.0"
"031906200","03","19","062","00","P","K","1","1","0","C",""
"031906500","03","19","065","00","P","K","1","1","0","C",""
"031406205","03","14","062","05","P","R","1","0","1","C",""
"032006303","03","20","063","03","P","R","1","1","0","B","150.0"
"032903000","03","29","030","00","P","K","1","0","1","A",""
"030905203","03","09","052","03","P","R","1","0","1","A",""
"031203004","03","12","030","04","P","R","1","0","1","C",""
"031406604","03","14","066","04","P","R","1","0","1","C",""
"032806100","03","28","061","00","P","K","1","1","0","A",""
"032806105","03","28","061","05","P","R","1","0","1","A",""
"032007105","03","20","071","05","P","R","1","1","0","B",""
"032801600","03","28","016","00","P","K","1","0","1","A",""
"032104104","03","21","041","04","P","R","1","0","1","B",""
"031305001","03","13","050","01","P","R","1","0","1","C",""
"031305002","03","13","050","02","P","R","1","2","0","C",""
"031306003","03","13","060","03","P","R","1","1","0","C",""
"032105003","03","21","050","03","P","R","1","1","0","B",""
"031405901","03","14","059","01","P","R","1","0","1","C",""
"032601000","03","26","010","00","P","K","1","1","0","A",""
"032900702","03","29","007","02","P","R","1","0","1","A",""
"030804001","03","08","040","01","P","DK","1","0","1","B",""
"032202403","03","22","024","03","P","R","1","1","0","B",""
"032801800","03","28","018","00","P","K","1","1","0","A",""
"032104204","03","21","042","04","P","R","1","1","0","B",""
"031205900","03","12","059","00","P","DK","1","1","0","C",""
"031204404","03","12","044","04","P","R","1","0","1","C",""
"032503300","03","25","033","00","P","K","1","1","0","A",""
"032601601","03","26","016","01","P","R","1","1","0","A",""
"031103700","03","11","037","00","P","DK","1","2","0","B",""
"032203605","03","22","036","05","P","R","1","1","0","B",""
"032701200","03","27","012","00","P","K","1","0","1","A",""
"032305705","03","23","057","05","P","R","1","0","1","B",""
"032406700","03","24","067","00","P","K","1","1","0","A",""
"031502300","03","15","023","00","P","DK","1","1","0","C",""
"031502303","03","15","023","03","P","R","1","0","1","C",""
"031501800","03","15","018","00","P","K","1","1","0","C",""
"032402400","03","24","024","00","P","K","1","1","0","A",""
"034101803","03","41","018","03","P","R","1","0","1","B","150.0"
"032304000","03","23","040","00","P","K","1","1","0","B",""
"032205505","03","22","055","05","P","R","1","0","1","B",""
"034505300","03","45","053","00","P","K","1","0","1","A","150.0"
"031207004","03","12","070","04","P","R","1","1","0","C",""
"032808800","03","28","088","00","P","K","2","1","1","A","150.0"
"032207006","03","22","070","06","P","R","1","0","1","B",""
"032905100","03","29","051","00","P","K","1","1","0","A",""
"032304600","03","23","046","00","P","K","1","1","0","B",""
"032808400","03","28","084","00","P","K","2","1","1","A","150.0"
"030904003","03","09","040","03","P","R","1","0","1","B",""
"032305501","03","23","055","01","P","R","1","1","0","B",""
"034506800","03","45","068","00","P","K","1","0","1","B","150.0"
"032807200","03","28","072","00","P","K","2","1","1","A",""
"032104300","03","21","043","00","P","K","1","1","0","B",""
"032207202","03","22","072","02","P","R","1","1","0","B",""
"030600406","03","06","004","06","P","R","1","0","1","C",""
"032305802","03","23","058","02","P","R","1","1","0","B",""
"034505800","03","45","058","00","P","K","1","0","1","B","150.0"
"032100805","03","21","008","05","P","R","1","1","0","B",""
"030100203","03","01","002","03","P","R","1","2","0","C","150.0"
"032407306","03","24","073","06","P","R","1","1","0","A",""
"032700800","03","27","008","00","P","K","1","0","1","A",""
"032301701","03","23","017","01","P","R","1","1","0","B",""
"032908600","03","29","086","00","P","K","2","1","1","A","150.0"
"032601700","03","26","017","00","P","K","1","1","0","A",""
"032304900","03","23","049","00","P","K","1","1","0","B",""
"032504705","03","25","047","05","P","R","1","0","1","A",""
"032901800","03","29","018","00","P","K","1","0","1","A",""
"032508700","03","25","087","00","P","K","2","1","1","A","150.0"
"032909000","03","29","090","00","P","K","2","1","1","A","150.0"
"030702605","03","07","026","05","P","R","1","0","1","B",""
"032702803","03","27","028","03","P","R","1","0","1","A",""
"032305100","03","23","051","00","P","K","1","1","0","B",""
"032907200","03","29","072","00","P","K","2","1","0","A",""
"032704402","03","27","044","02","P","R","1","0","1","A",""
"032901200","03","29","012","00","P","K","1","0","1","A",""
"032907100","03","29","071","00","P","K","2","1","1","A",""
"030802904","03","08","029","04","P","R","1","0","1","B",""
"032704902","03","27","049","02","P","R","1","0","1","A",""
"032903300","03","29","033","00","P","K","1","1","0","A",""
"032507900","03","25","079","00","P","K","2","1","1","A","150.0"
"032508000","03","25","080","00","P","K","2","1","1","A","150.0"
"032907000","03","29","070","00","P","K","2","1","1","A",""
"032708400","03","27","084","00","P","K","2","1","1","A","150.0"
"032406100","03","24","061","00","P","K","1","1","0","A",""
"032307102","03","23","071","02","P","R","1","1","0","B",""
"030803005","03","08","030","05","P","R","1","0","1","B",""
"034604301","03","46","043","01","P","R","1","0","1","A","150.0"
"032405500","03","24","055","00","P","K","1","1","0","A",""
"034604204","03","46","042","04","P","R","1","0","1","A","150.0"
"030903705","03","09","037","05","P","R","1","0","1","B",""
"032808700","03","28","087","00","P","K","2","1","1","A","150.0"
"032708800","03","27","088","00","P","K","2","1","0","A","150.0"
"032808300","03","28","083","00","P","K","2","1","1","A","150.0"
"032405400","03","24","054","00","P","K","1","1","0","A",""
"032406105","03","24","061","05","P","R","1","1","0","A",""
"032807500","03","28","075","00","P","K","2","1","1","A","150.0"
"030501101","03","05","011","01","P","K","1","0","1","C","150.0"
"032405200","03","24","052","00","P","K","1","1","0","A",""
"032405805","03","24","058","05","P","R","1","0","1","A",""
"030902800","03","09","028","00","P","DK","1","1","0","B",""
"034807005","03","48","070","05","P","R","1","1","0","B","150.0"
"034507000","03","45","070","00","P","K","1","0","1","B","150.0"
"030903806","03","09","038","06","P","R","1","0","1","B",""
"031206404","03","12","064","04","P","R","1","0","1","C",""
"031103301","03","11","033","01","P","DK","1","0","1","B",""
"031102600","03","11","026","00","P","DK","1","2","0","B",""
"031203900","03","12","039","00","P","DK","1","0","1","C",""
"031104000","03","11","040","00","P","DK","1","2","0","B",""
"032809100","03","28","091","00","P","K","2","1","1","A","150.0"
"032609000","03","26","090","00","P","K","2","1","1","A","150.0"
"032706600","03","27","066","00","P","K","2","1","1","A",""
"032809000","03","28","090","00","P","K","2","1","0","A","150.0"
"034505301","03","45","053","01","P","R","1","4","0","A","150.0"
"034100403","03","41","004","03","P","R","1","0","1","B","150.0"
"034100502","03","41","005","02","P","R","1","0","1","B","150.0"
"034100603","03","41","006","03","P","R","1","0","1","B","150.0"
"034505302","03","45","053","02","P","R","1","0","1","A","150.0"
"034505303","03","45","053","03","P","R","1","0","1","A","150.0"
"034505304","03","45","053","04","P","R","1","0","1","A","150.0"
"034505401","03","45","054","01","P","R","1","1","0","A","150.0"
"034505402","03","45","054","02","P","R","1","0","1","A","150.0"
"034505403","03","45","054","03","P","R","1","0","1","A","150.0"
"034505404","03","45","054","04","P","R","1","0","0","A","150.0"
"034100801","03","41","008","01","P","R","1","0","1","B","150.0"
"034505501","03","45","055","01","P","R","1","0","1","A","150.0"
"034100802","03","41","008","02","P","R","1","0","1","B","150.0"
"034505502","03","45","055","02","P","R","1","1","0","A","150.0"
"034505503","03","45","055","03","P","R","1","0","1","A","150.0"
"034100903","03","41","009","03","P","R","1","0","1","B","150.0"
"034101001","03","41","010","01","P","R","1","0","1","B","150.0"
"034505504","03","45","055","04","P","R","1","0","1","A","150.0"
"034604401","03","46","044","01","P","R","1","1","0","A","150.0"
"034604403","03","46","044","03","P","R","1","0","1","A","150.0"
"032806401","03","28","064","01","P","R","1","1","0","A",""
"034506600","03","45","066","00","P","K","1","0","1","B","150.0"
"032806400","03","28","064","00","P","K","2","1","0","A",""
"031703000","03","17","030","00","P","DK","1","1","0","C",""
"032901402","03","29","014","02","P","R","1","1","0","A",""
"032900500","03","29","005","00","P","K","1","0","1","A",""
"032802200","03","28","022","00","P","K","1","1","0","A",""
"034604404","03","46","044","04","P","R","1","0","1","A","150.0"
"034604501","03","46","045","01","P","R","1","1","0","A","150.0"
"034101101","03","41","011","01","P","R","1","0","1","B","150.0"
"034604504","03","46","045","04","P","R","1","0","1","A","150.0"
"034604703","03","46","047","03","P","R","1","1","0","A","150.0"
"034604704","03","46","047","04","P","R","1","0","1","A","150.0"
"034101202","03","41","012","02","P","R","1","0","1","B","150.0"
"034604803","03","46","048","03","P","R","1","1","0","A","150.0"
"034604903","03","46","049","03","P","R","1","1","0","A","150.0"
"034605004","03","46","050","04","P","R","1","0","1","A","150.0"
"034605104","03","46","051","04","P","R","1","0","1","A","150.0"
"034605203","03","46","052","03","P","R","1","0","1","A","150.0"
"034101502","03","41","015","02","P","R","1","0","1","B","150.0"
"032706400","03","27","064","00","P","K","2","1","1","A",""
"032606600","03","26","066","00","P","K","2","1","1","A",""
"032606700","03","26","067","00","P","K","2","1","0","A",""
"032905006","03","29","050","06","P","R","1","0","1","A",""
"032902400","03","29","024","00","P","K","1","0","1","A",""
"032603000","03","26","030","00","P","K","1","0","1","A",""
"034811512","03","48","115","12","F","K","1","0","1","B","150.0"
"034811712","03","48","117","12","F","K","1","0","1","B","150.0"
"034811912","03","48","119","12","F","K","1","1","0","B","150.0"
"034811711","03","48","117","11","F","K","1","0","1","B","150.0"
"034811911","03","48","119","11","F","K","1","1","0","B","150.0"
"034812011","03","48","120","11","F","K","1","0","1","B","150.0"
"032507200","03","25","072","00","P","K","2","1","1","A",""
"034811811","03","48","118","11","F","K","1","0","1","B","150.0"
"034811611","03","48","116","11","F","K","1","0","1","B","150.0"
"034812211","03","48","122","11","F","K","1","0","1","B","150.0"
"034812411","03","48","124","11","F","K","1","0","1","B","150.0"
"030702200","03","07","022","00","P","K","1","0","1","C",""
"032506900","03","25","069","00","P","K","2","1","1","A",""
"030802501","03","08","025","01","P","DK","1","0","1","B",""
"031000505","03","10","005","05","P","R","1","0","1","C",""
"032709100","03","27","091","00","P","K","2","1","0","A","150.0"
"030702900","03","07","029","00","P","DK","1","0","1","B",""
"032607200","03","26","072","00","P","K","2","0","1","A",""
"032809200","03","28","092","00","P","K","2","1","0","A","150.0"
"030703800","03","07","038","00","P","DK","1","1","0","B",""
"032506400","03","25","064","00","P","K","2","1","1","A",""
"032808100","03","28","081","00","P","K","2","1","1","A","150.0"
"032604300","03","26","043","00","P","K","1","1","0","A",""
"030903600","03","09","036","00","P","DK","1","2","0","B",""
"032608700","03","26","087","00","P","K","2","1","1","A","150.0"
"031100605","03","11","006","05","P","R","1","0","1","C",""
"032508900","03","25","089","00","P","K","2","1","1","A","150.0"
"031701900","03","17","019","00","P","K","1","1","0","C",""
"031701901","03","17","019","01","P","R","1","2","0","C",""
"031504300","03","15","043","00","P","DK","1","1","0","C",""
"032000406","03","20","004","06","P","R","1","0","0","B",""
"031701101","03","17","011","01","P","R","1","1","0","C",""
"031301603","03","13","016","03","P","R","1","0","1","C",""
"032307100","03","23","071","00","P","K","1","1","0","B",""
