PLATZ_ID,REGAL,FACH,EBENE,UTILIZATION,HEATMAP_COLOR
034801304,48,13,4,0.0,GREEN
034801903,48,19,3,0.0,GREEN
034801704,48,17,4,0.0,GREEN
034803506,48,35,6,0.0,GREEN
034802504,48,25,4,0.0,GREEN
031900203,19,2,3,0.0,GREEN
031900303,19,3,3,0.0,GREEN
031902802,19,28,2,0.0,GREEN
031800403,18,4,3,0.0,GREEN
034803806,48,38,6,0.0,GREEN
034801803,48,18,3,100.0,RED
034802506,48,25,6,0.0,GREEN
034801806,48,18,6,0.0,GREEN
031704502,17,45,2,100.0,RED
034801906,48,19,6,0.0,GREEN
034806911,48,69,11,0.0,GREEN
034801905,48,19,5,0.0,GREEN
034802106,48,21,6,0.0,GREEN
034802006,48,20,6,0.0,GREEN
034803606,48,36,6,0.0,GREEN
034803706,48,37,6,0.0,GREEN
034801804,48,18,4,0.0,GREEN
032300405,23,4,5,0.0,GREEN
032300600,23,6,0,0.0,GREEN
034700206,47,2,6,0.0,GREEN
032300304,23,3,4,0.0,GREEN
032300305,23,3,5,0.0,GREEN
032300205,23,2,5,0.0,GREEN
032300104,23,1,4,0.0,GREEN
034802204,48,22,4,0.0,GREEN
032300105,23,1,5,0.0,GREEN
034801604,48,16,4,0.0,GREEN
034800905,48,9,5,0.0,GREEN
034604905,46,49,5,0.0,GREEN
032303402,23,34,2,100.0,RED
032709204,27,92,4,0.0,GREEN
032703704,27,37,4,0.0,GREEN
034604105,46,41,5,100.0,RED
034604205,46,42,5,0.0,GREEN
034604505,46,45,5,0.0,GREEN
034604605,46,46,5,0.0,GREEN
034605405,46,54,5,0.0,GREEN
034704105,47,41,5,100.0,RED
034704205,47,42,5,100.0,RED
034704305,47,43,5,0.0,GREEN
034704405,47,44,5,0.0,GREEN
034704605,47,46,5,100.0,RED
034704705,47,47,5,0.0,GREEN
034704805,47,48,5,0.0,GREEN
034704905,47,49,5,100.0,RED
034705005,47,50,5,0.0,GREEN
034705105,47,51,5,0.0,GREEN
034705205,47,52,5,0.0,GREEN
034705305,47,53,5,100.0,RED
032809202,28,92,2,100.0,RED
031401805,14,18,5,0.0,GREEN
031400605,14,6,5,0.0,GREEN
030201806,02,18,6,0.0,GREEN
031501304,15,13,4,100.0,RED
030501406,05,14,6,0.0,GREEN
031206504,12,65,4,0.0,GREEN
030803202,08,32,2,0.0,GREEN
030702204,07,22,4,0.0,GREEN
032501706,25,17,6,100.0,RED
034800204,48,2,4,0.0,GREEN
030700204,07,2,4,0.0,GREEN
030905502,09,55,2,0.0,GREEN
034606505,46,65,5,0.0,GREEN
030602504,06,25,4,0.0,GREEN
034604805,46,48,5,0.0,GREEN
030603802,06,38,2,0.0,GREEN
031502006,15,20,6,0.0,GREEN
030903105,09,31,5,0.0,GREEN
030401006,04,10,6,0.0,GREEN
034806401,48,64,1,100.0,RED
034807102,48,71,2,100.0,RED
031403204,14,32,4,100.0,RED
032302803,23,28,3,0.0,GREEN
032000205,20,2,5,0.0,GREEN
031900403,19,4,3,0.0,GREEN
032700303,27,3,3,100.0,RED
032000204,20,2,4,0.0,GREEN
031800501,18,5,1,100.0,RED
030900405,09,4,5,0.0,GREEN
031003602,10,36,2,0.0,GREEN
030402404,04,24,4,0.0,GREEN
031401910,14,19,10,0.0,GREEN
031300305,13,3,5,0.0,GREEN
031206402,12,64,2,100.0,RED
030904902,09,49,2,0.0,GREEN
032100603,21,6,3,100.0,RED
031604202,16,42,2,100.0,RED
032902106,29,21,6,0.0,GREEN
030400805,04,8,5,0.0,GREEN
031004205,10,42,5,0.0,GREEN
031501905,15,19,5,0.0,GREEN
030402406,04,24,6,0.0,GREEN
030701002,07,10,2,0.0,GREEN
032505306,25,53,6,100.0,RED
031105904,11,59,4,0.0,GREEN
031006806,10,68,6,0.0,GREEN
032400300,24,3,0,100.0,RED
030201201,02,12,1,0.0,GREEN
031306603,13,66,3,0.0,GREEN
031504603,15,46,3,100.0,RED
031305003,13,50,3,0.0,GREEN
031502503,15,25,3,0.0,GREEN
031403704,14,37,4,0.0,GREEN
030400905,04,9,5,0.0,GREEN
030201605,02,16,5,0.0,GREEN
030705702,07,57,2,0.0,GREEN
031002202,10,22,2,0.0,GREEN
030905206,09,52,6,0.0,GREEN
032303503,23,35,3,100.0,RED
032802102,28,21,2,100.0,RED
032908703,29,87,3,100.0,RED
034805101,48,51,1,0.0,GREEN
032306903,23,69,3,100.0,RED
034804503,48,45,3,0.0,GREEN
032902202,29,22,2,0.0,GREEN
032902603,29,26,3,0.0,GREEN
032802402,28,24,2,0.0,GREEN
032704004,27,40,4,0.0,GREEN
031004104,10,41,4,0.0,GREEN
031503605,15,36,5,0.0,GREEN
031405506,14,55,6,0.0,GREEN
031405006,14,50,6,0.0,GREEN
034704504,47,45,4,0.0,GREEN
030100902,01,9,2,0.0,GREEN
031403310,14,33,10,0.0,GREEN
030906203,09,62,3,0.0,GREEN
031403110,14,31,10,0.0,GREEN
032508506,25,85,6,0.0,GREEN
030402906,04,29,6,0.0,GREEN
030501903,05,19,3,0.0,GREEN
032908602,29,86,2,100.0,RED
030300803,03,8,3,0.0,GREEN
032908702,29,87,2,100.0,RED
031200304,12,3,4,0.0,GREEN
031002203,10,22,3,0.0,GREEN
031106006,11,60,6,0.0,GREEN
034704804,47,48,4,0.0,GREEN
032302105,23,21,5,100.0,RED
032807402,28,74,2,100.0,RED
032804603,28,46,3,100.0,RED
030501704,05,17,4,0.0,GREEN
031200105,12,1,5,0.0,GREEN
030604405,06,44,5,0.0,GREEN
031303404,13,34,4,0.0,GREEN
031005106,10,51,6,0.0,GREEN
034604705,46,47,5,0.0,GREEN
034605005,46,50,5,0.0,GREEN
030400502,04,5,2,0.0,GREEN
034605505,46,55,5,0.0,GREEN
031007003,10,70,3,0.0,GREEN
030802202,08,22,2,0.0,GREEN
031902506,19,25,6,0.0,GREEN
030402603,04,26,3,0.0,GREEN
030801105,08,11,5,0.0,GREEN
031002406,10,24,6,0.0,GREEN
031402404,14,24,4,0.0,GREEN
031605704,16,57,4,100.0,RED
031404006,14,40,6,0.0,GREEN
031004006,10,40,6,0.0,GREEN
032603202,26,32,2,100.0,RED
030202004,02,20,4,0.0,GREEN
032902405,29,24,5,0.0,GREEN
031405802,14,58,2,100.0,RED
031402606,14,26,6,0.0,GREEN
031104002,11,40,2,0.0,GREEN
030803605,08,36,5,0.0,GREEN
031105705,11,57,5,0.0,GREEN
030805405,08,54,5,0.0,GREEN
030702904,07,29,4,0.0,GREEN
031500205,15,2,5,0.0,GREEN
031602904,16,29,4,0.0,GREEN
031605404,16,54,4,100.0,RED
030805503,08,55,3,0.0,GREEN
032703101,27,31,1,100.0,RED
032301206,23,12,6,100.0,RED
030703103,07,31,3,0.0,GREEN
030201406,02,14,6,0.0,GREEN
030900802,09,8,2,0.0,GREEN
030700206,07,2,6,0.0,GREEN
030903506,09,35,6,0.0,GREEN
031405602,14,56,2,0.0,GREEN
031106803,11,68,3,100.0,RED
031205204,12,52,4,0.0,GREEN
030202103,02,21,3,0.0,GREEN
030600903,06,9,3,0.0,GREEN
031202300,12,23,0,100.0,RED
031501305,15,13,5,0.0,GREEN
032003106,20,31,6,0.0,GREEN
032005604,20,56,4,100.0,RED
032005706,20,57,6,100.0,RED
032006506,20,65,6,100.0,RED
032006406,20,64,6,100.0,RED
032102102,21,21,2,100.0,RED
032103003,21,30,3,100.0,RED
032105403,21,54,3,100.0,RED
032203606,22,36,6,0.0,GREEN
032204905,22,49,5,100.0,RED
032207306,22,73,6,0.0,GREEN
032307202,23,72,2,100.0,RED
032703202,27,32,2,100.0,RED
030800903,08,9,3,0.0,GREEN
031007004,10,70,4,0.0,GREEN
031100205,11,2,5,0.0,GREEN
031101902,11,19,2,0.0,GREEN
030403002,04,30,2,0.0,GREEN
032104601,21,46,1,100.0,RED
032604506,26,45,6,0.0,GREEN
034803800,48,38,0,0.0,GREEN
034606903,46,69,3,100.0,RED
032403901,24,39,1,100.0,RED
031302403,13,24,3,0.0,GREEN
030602302,06,23,2,0.0,GREEN
032101403,21,14,3,100.0,RED
032507701,25,77,1,100.0,RED
031700800,17,8,0,0.0,GREEN
030501203,05,12,3,0.0,GREEN
032902704,29,27,4,0.0,GREEN
031703801,17,38,1,100.0,RED
032508903,25,89,3,100.0,RED
034802801,48,28,1,100.0,RED
031603803,16,38,3,100.0,RED
034802303,48,23,3,0.0,GREEN
030502603,05,26,3,0.0,GREEN
032301205,23,12,5,0.0,GREEN
032905305,29,53,5,0.0,GREEN
032302301,23,23,1,0.0,GREEN
032005304,20,53,4,100.0,RED
032301306,23,13,6,0.0,GREEN
032203405,22,34,5,0.0,GREEN
032803502,28,35,2,0.0,GREEN
032808804,28,88,4,100.0,RED
030703304,07,33,4,0.0,GREEN
030805403,08,54,3,0.0,GREEN
030805706,08,57,6,0.0,GREEN
031204506,12,45,6,0.0,GREEN
032701904,27,19,4,100.0,RED
030801702,08,17,2,0.0,GREEN
031700802,17,8,2,100.0,RED
030403202,04,32,2,0.0,GREEN
030201006,02,10,6,0.0,GREEN
030803603,08,36,3,0.0,GREEN
031002302,10,23,2,0.0,GREEN
032004906,20,49,6,100.0,RED
032005106,20,51,6,100.0,RED
034805804,48,58,4,0.0,GREEN
032007106,20,71,6,0.0,GREEN
032501606,25,16,6,100.0,RED
032204404,22,44,4,100.0,RED
032205106,22,51,6,100.0,RED
032205206,22,52,6,0.0,GREEN
030902003,09,20,3,0.0,GREEN
032405203,24,52,3,100.0,RED
032405706,24,57,6,100.0,RED
032406806,24,68,6,100.0,RED
032604104,26,41,4,0.0,GREEN
032604204,26,42,4,100.0,RED
032102206,21,22,6,0.0,GREEN
030503002,05,30,2,0.0,GREEN
030805404,08,54,4,0.0,GREEN
032007205,20,72,5,100.0,RED
032307104,23,71,4,100.0,RED
031302306,13,23,6,0.0,GREEN
032805702,28,57,2,100.0,RED
032604603,26,46,3,100.0,RED
031503104,15,31,4,100.0,RED
031705901,17,59,1,100.0,RED
031001005,10,10,5,0.0,GREEN
030301204,03,12,4,0.0,GREEN
030301302,03,13,2,0.0,GREEN
031506805,15,68,5,100.0,RED
032707603,27,76,3,100.0,RED
031101410,11,14,10,0.0,GREEN
030603705,06,37,5,0.0,GREEN
031101205,11,12,5,0.0,GREEN
032501104,25,11,4,100.0,RED
032206401,22,64,1,100.0,RED
032107303,21,73,3,0.0,GREEN
030400904,04,9,4,0.0,GREEN
032908601,29,86,1,100.0,RED
031405105,14,51,5,0.0,GREEN
031602604,16,26,4,0.0,GREEN
032100806,21,8,6,100.0,RED
032604706,26,47,6,100.0,RED
032205605,22,56,5,0.0,GREEN
030908908,09,89,8,0.0,GREEN
031300804,13,8,4,0.0,GREEN
031603001,16,30,1,100.0,RED
030402006,04,20,6,0.0,GREEN
031503905,15,39,5,0.0,GREEN
032001306,20,13,6,0.0,GREEN
030704804,07,48,4,0.0,GREEN
030802903,08,29,3,0.0,GREEN
030906106,09,61,6,0.0,GREEN
031402203,14,22,3,100.0,RED
031106602,11,66,2,100.0,RED
032102005,21,20,5,0.0,GREEN
034805503,48,55,3,0.0,GREEN
032300604,23,6,4,100.0,RED
032101002,21,10,2,100.0,RED
031002606,10,26,6,0.0,GREEN
030902703,09,27,3,0.0,GREEN
031202004,12,20,4,0.0,GREEN
032102410,21,24,10,0.0,GREEN
031104402,11,44,2,0.0,GREEN
030905805,09,58,5,0.0,GREEN
030500602,05,6,2,0.0,GREEN
030701206,07,12,6,0.0,GREEN
032905700,29,57,0,100.0,RED
030101902,01,19,2,0.0,GREEN
031803501,18,35,1,100.0,RED
030100401,01,4,1,100.0,RED
032904400,29,44,0,100.0,RED
032004306,20,43,6,100.0,RED
032103802,21,38,2,100.0,RED
031900904,19,9,4,100.0,RED
031901002,19,10,2,100.0,RED
032104306,21,43,6,100.0,RED
031901203,19,12,3,100.0,RED
031901204,19,12,4,100.0,RED
031901401,19,14,1,100.0,RED
031003802,10,38,2,0.0,GREEN
032104702,21,47,2,100.0,RED
032104903,21,49,3,100.0,RED
031001105,10,11,5,0.0,GREEN
032105302,21,53,2,100.0,RED
032105503,21,55,3,100.0,RED
031901702,19,17,2,100.0,RED
032105602,21,56,2,100.0,RED
031901703,19,17,3,100.0,RED
032105604,21,56,4,0.0,GREEN
030904705,09,47,5,0.0,GREEN
032105803,21,58,3,100.0,RED
032605704,26,57,4,0.0,GREEN
031104206,11,42,6,0.0,GREEN
032204402,22,44,2,100.0,RED
032204503,22,45,3,100.0,RED
032205102,22,51,2,100.0,RED
032205503,22,55,3,100.0,RED
032205904,22,59,4,100.0,RED
032206006,22,60,6,0.0,GREEN
032206405,22,64,5,0.0,GREEN
032301003,23,10,3,100.0,RED
032301301,23,13,1,100.0,RED
032301506,23,15,6,0.0,GREEN
032301602,23,16,2,100.0,RED
032301703,23,17,3,100.0,RED
032302504,23,25,4,100.0,RED
032303002,23,30,2,100.0,RED
032303110,23,31,10,0.0,GREEN
032807401,28,74,1,100.0,RED
032004606,20,46,6,0.0,GREEN
031203802,12,38,2,0.0,GREEN
030705304,07,53,4,0.0,GREEN
032104003,21,40,3,100.0,RED
030601404,06,14,4,0.0,GREEN
031000606,10,6,6,0.0,GREEN
031101005,11,10,5,0.0,GREEN
030705602,07,56,2,0.0,GREEN
031305302,13,53,2,200.0,RED
031800400,18,4,0,0.0,GREEN
030802902,08,29,2,0.0,GREEN
031200702,12,7,2,0.0,GREEN
031803502,18,35,2,0.0,GREEN
032508805,25,88,5,0.0,GREEN
030101503,01,15,3,0.0,GREEN
032507003,25,70,3,100.0,RED
031303306,13,33,6,0.0,GREEN
034805001,48,50,1,100.0,RED
030202003,02,20,3,0.0,GREEN
032302004,23,20,4,0.0,GREEN
031901705,19,17,5,100.0,RED
032104102,21,41,2,100.0,RED
030802405,08,24,5,0.0,GREEN
032106903,21,69,3,100.0,RED
031004705,10,47,5,0.0,GREEN
032805205,28,52,5,0.0,GREEN
032905602,29,56,2,100.0,RED
030703603,07,36,3,0.0,GREEN
032904302,29,43,2,0.0,GREEN
032706102,27,61,2,100.0,RED
032704803,27,48,3,100.0,RED
032504904,25,49,4,100.0,RED
034803803,48,38,3,0.0,GREEN
034802103,48,21,3,100.0,RED
032602204,26,22,4,100.0,RED
030502405,05,24,5,0.0,GREEN
031006406,10,64,6,0.0,GREEN
034804003,48,40,3,0.0,GREEN
030805106,08,51,6,0.0,GREEN
031106503,11,65,3,0.0,GREEN
030905302,09,53,2,0.0,GREEN
032200901,22,9,1,100.0,RED
032301304,23,13,4,0.0,GREEN
030102503,01,25,3,0.0,GREEN
032606104,26,61,4,100.0,RED
031403503,14,35,3,100.0,RED
032805202,28,52,2,0.0,GREEN
031702802,17,28,2,100.0,RED
032702404,27,24,4,100.0,RED
032904203,29,42,3,0.0,GREEN
032502403,25,24,3,100.0,RED
034801203,48,12,3,0.0,GREEN
032805606,28,56,6,100.0,RED
032704206,27,42,6,0.0,GREEN
030403200,04,32,0,0.0,GREEN
032103902,21,39,2,100.0,RED
032901802,29,18,2,100.0,RED
032306003,23,60,3,100.0,RED
032505605,25,56,5,100.0,RED
031805001,18,50,1,100.0,RED
031203403,12,34,3,0.0,GREEN
031605703,16,57,3,0.0,GREEN
031901603,19,16,3,100.0,RED
032301305,23,13,5,100.0,RED
032507902,25,79,2,100.0,RED
031506206,15,62,6,0.0,GREEN
031507005,15,70,5,200.0,RED
031505806,15,58,6,0.0,GREEN
031506105,15,61,5,100.0,RED
031506605,15,66,5,100.0,RED
031506705,15,67,5,100.0,RED
034805000,48,50,0,0.0,GREEN
032200604,22,6,4,100.0,RED
032206902,22,69,2,100.0,RED
032504105,25,41,5,100.0,RED
032508102,25,81,2,100.0,RED
032805406,28,54,6,0.0,GREEN
030803303,08,33,3,0.0,GREEN
031106702,11,67,2,100.0,RED
030704704,07,47,4,0.0,GREEN
030101402,01,14,2,100.0,RED
031705402,17,54,2,100.0,RED
030806402,08,64,2,0.0,GREEN
031004703,10,47,3,0.0,GREEN
032405301,24,53,1,100.0,RED
030501103,05,11,3,0.0,GREEN
032000403,20,4,3,0.0,GREEN
032007503,20,75,3,0.0,GREEN
032007602,20,76,2,0.0,GREEN
032007603,20,76,3,0.0,GREEN
032502604,25,26,4,0.0,GREEN
032502702,25,27,2,0.0,GREEN
032502802,25,28,2,0.0,GREEN
030502202,05,22,2,0.0,GREEN
032207002,22,70,2,100.0,RED
032304902,23,49,2,100.0,RED
030502204,05,22,4,0.0,GREEN
032501204,25,12,4,100.0,RED
032802904,28,29,4,0.0,GREEN
032904803,29,48,3,0.0,GREEN
031405106,14,51,6,0.0,GREEN
030503206,05,32,6,0.0,GREEN
031401405,14,14,5,0.0,GREEN
031405805,14,58,5,0.0,GREEN
031106105,11,61,5,0.0,GREEN
030806706,08,67,6,0.0,GREEN
031005206,10,52,6,0.0,GREEN
030703506,07,35,6,0.0,GREEN
032903504,29,35,4,0.0,GREEN
032600700,26,7,0,0.0,GREEN
032304204,23,42,4,100.0,RED
031800202,18,2,2,0.0,GREEN
031604402,16,44,2,200.0,RED
032902903,29,29,3,100.0,RED
032301001,23,10,1,0.0,GREEN
031302406,13,24,6,0.0,GREEN
034705505,47,55,5,0.0,GREEN
031606003,16,60,3,100.0,RED
032505901,25,59,1,100.0,RED
032301000,23,10,0,0.0,GREEN
032900303,29,3,3,0.0,GREEN
030603306,06,33,6,0.0,GREEN
031607004,16,70,4,100.0,RED
030804603,08,46,3,0.0,GREEN
032000506,20,5,6,100.0,RED
030606806,06,68,6,0.0,GREEN
032303406,23,34,6,0.0,GREEN
032303804,23,38,4,100.0,RED
032305203,23,52,3,100.0,RED
032305204,23,52,4,100.0,RED
032305302,23,53,2,100.0,RED
031902905,19,29,5,0.0,GREEN
031903002,19,30,2,100.0,RED
031903506,19,35,6,0.0,GREEN
031903606,19,36,6,0.0,GREEN
031903806,19,38,6,0.0,GREEN
031905201,19,52,1,100.0,RED
031906202,19,62,2,100.0,RED
031906203,19,62,3,100.0,RED
031906604,19,66,4,100.0,RED
031907004,19,70,4,0.0,GREEN
032000603,20,6,3,100.0,RED
032000604,20,6,4,100.0,RED
032001401,20,14,1,100.0,RED
032001402,20,14,2,100.0,RED
032906203,29,62,3,100.0,RED
031600204,16,2,4,0.0,GREEN
032303703,23,37,3,100.0,RED
031106902,11,69,2,100.0,RED
030202405,02,24,5,0.0,GREEN
030900304,09,3,4,0.0,GREEN
031103803,11,38,3,0.0,GREEN
030102302,01,23,2,0.0,GREEN
032406804,24,68,4,100.0,RED
030604305,06,43,5,0.0,GREEN
032005404,20,54,4,100.0,RED
030604506,06,45,6,0.0,GREEN
030703906,07,39,6,0.0,GREEN
031302906,13,29,6,0.0,GREEN
032501806,25,18,6,100.0,RED
030701805,07,18,5,0.0,GREEN
032301004,23,10,4,0.0,GREEN
032202400,22,24,0,0.0,GREEN
032507105,25,71,5,0.0,GREEN
032207201,22,72,1,100.0,RED
030606604,06,66,4,0.0,GREEN
030705205,07,52,5,0.0,GREEN
030706803,07,68,3,0.0,GREEN
034803205,48,32,5,0.0,GREEN
031105006,11,50,6,0.0,GREEN
032000706,20,7,6,0.0,GREEN
031501904,15,19,4,0.0,GREEN
032603404,26,34,4,0.0,GREEN
032104902,21,49,2,100.0,RED
030601106,06,11,6,0.0,GREEN
030803404,08,34,4,0.0,GREEN
031101505,11,15,5,0.0,GREEN
030502001,05,20,1,0.0,GREEN
031100602,11,6,2,0.0,GREEN
030502105,05,21,5,0.0,GREEN
034803905,48,39,5,0.0,GREEN
032301903,23,19,3,100.0,RED
032305502,23,55,2,100.0,RED
032100702,21,7,2,100.0,RED
034800702,48,7,2,100.0,RED
031201302,12,13,2,0.0,GREEN
031304806,13,48,6,0.0,GREEN
032804504,28,45,4,100.0,RED
032805503,28,55,3,100.0,RED
032104606,21,46,6,0.0,GREEN
032603204,26,32,4,100.0,RED
032808101,28,81,1,100.0,RED
032908903,29,89,3,100.0,RED
032001901,20,19,1,100.0,RED
032001904,20,19,4,100.0,RED
032002204,20,22,4,100.0,RED
032002502,20,25,2,100.0,RED
032002603,20,26,3,0.0,GREEN
032003604,20,36,4,100.0,RED
032004002,20,40,2,100.0,RED
032004406,20,44,6,0.0,GREEN
032004703,20,47,3,100.0,RED
032004806,20,48,6,100.0,RED
032004902,20,49,2,100.0,RED
032005802,20,58,2,100.0,RED
032006102,20,61,2,100.0,RED
032006201,20,62,1,100.0,RED
032006202,20,62,2,100.0,RED
032006702,20,67,2,100.0,RED
032006705,20,67,5,100.0,RED
032101005,21,10,5,100.0,RED
032101402,21,14,2,100.0,RED
032101705,21,17,5,0.0,GREEN
032103402,21,34,2,100.0,RED
032103404,21,34,4,100.0,RED
031205205,12,52,5,0.0,GREEN
031402003,14,20,3,0.0,GREEN
032101604,21,16,4,100.0,RED
032005104,20,51,4,100.0,RED
032405303,24,53,3,0.0,GREEN
031001303,10,13,3,0.0,GREEN
030905003,09,50,3,0.0,GREEN
031004503,10,45,3,0.0,GREEN
031300704,13,7,4,0.0,GREEN
032003205,20,32,5,100.0,RED
032006205,20,62,5,100.0,RED
032103602,21,36,2,100.0,RED
030604403,06,44,3,0.0,GREEN
032201000,22,10,0,0.0,GREEN
030806003,08,60,3,0.0,GREEN
032301700,23,17,0,0.0,GREEN
031504906,15,49,6,0.0,GREEN
031104105,11,41,5,0.0,GREEN
030804003,08,40,3,0.0,GREEN
032601304,26,13,4,100.0,RED
034804102,48,41,2,100.0,RED
034804402,48,44,2,0.0,GREEN
032601401,26,14,1,100.0,RED
032905105,29,51,5,0.0,GREEN
032908403,29,84,3,100.0,RED
032003401,20,34,1,100.0,RED
032003805,20,38,5,100.0,RED
032603804,26,38,4,100.0,RED
032508101,25,81,1,100.0,RED
032704504,27,45,4,100.0,RED
034800803,48,8,3,100.0,RED
034801603,48,16,3,0.0,GREEN
034606302,46,63,2,0.0,GREEN
034705201,47,52,1,100.0,RED
031204206,12,42,6,0.0,GREEN
031802102,18,21,2,100.0,RED
031603202,16,32,2,0.0,GREEN
031005805,10,58,5,0.0,GREEN
031305606,13,56,6,0.0,GREEN
031506004,15,60,4,0.0,GREEN
030606504,06,65,4,0.0,GREEN
030606005,06,60,5,0.0,GREEN
032207301,22,73,1,100.0,RED
034806001,48,60,1,0.0,GREEN
032301503,23,15,3,100.0,RED
032904103,29,41,3,0.0,GREEN
031303206,13,32,6,0.0,GREEN
030201804,02,18,4,0.0,GREEN
030604302,06,43,2,0.0,GREEN
032305403,23,54,3,100.0,RED
032306804,23,68,4,100.0,RED
032405603,24,56,3,100.0,RED
032406204,24,62,4,100.0,RED
032500501,25,5,1,100.0,RED
032500701,25,7,1,100.0,RED
032501202,25,12,2,200.0,RED
032501705,25,17,5,100.0,RED
032502102,25,21,2,100.0,RED
032502104,25,21,4,100.0,RED
032502205,25,22,5,100.0,RED
032502306,25,23,6,100.0,RED
032503501,25,35,1,100.0,RED
032503604,25,36,4,100.0,RED
032503903,25,39,3,100.0,RED
032503904,25,39,4,100.0,RED
032504004,25,40,4,100.0,RED
032504106,25,41,6,0.0,GREEN
032504205,25,42,5,100.0,RED
032504602,25,46,2,100.0,RED
032505005,25,50,5,0.0,GREEN
032505105,25,51,5,0.0,GREEN
032505506,25,55,6,0.0,GREEN
032505604,25,56,4,200.0,RED
032505702,25,57,2,100.0,RED
032505802,25,58,2,100.0,RED
032506002,25,60,2,100.0,RED
030800606,08,6,6,0.0,GREEN
034706103,47,61,3,100.0,RED
030801206,08,12,6,0.0,GREEN
032400402,24,4,2,100.0,RED
032000106,20,1,6,0.0,GREEN
031001204,10,12,4,0.0,GREEN
032908401,29,84,1,100.0,RED
034803103,48,31,3,0.0,GREEN
031402503,14,25,3,100.0,RED
031503105,15,31,5,100.0,RED
032700106,27,1,6,0.0,GREEN
032300901,23,9,1,100.0,RED
031204604,12,46,4,0.0,GREEN
032304901,23,49,1,100.0,RED
031101104,11,11,4,0.0,GREEN
031606902,16,69,2,100.0,RED
031606901,16,69,1,0.0,GREEN
031106203,11,62,3,100.0,RED
030904804,09,48,4,0.0,GREEN
032805305,28,53,5,0.0,GREEN
032503202,25,32,2,100.0,RED
034806002,48,60,2,100.0,RED
030201702,02,17,2,0.0,GREEN
031001902,10,19,2,0.0,GREEN
032301805,23,18,5,0.0,GREEN
032803003,28,30,3,100.0,RED
032903003,29,30,3,100.0,RED
031603204,16,32,4,100.0,RED
031205702,12,57,2,100.0,RED
030702906,07,29,6,0.0,GREEN
030702306,07,23,6,0.0,GREEN
030201005,02,10,5,0.0,GREEN
031805203,18,52,3,100.0,RED
031804903,18,49,3,0.0,GREEN
031806503,18,65,3,100.0,RED
032506105,25,61,5,0.0,GREEN
031502202,15,22,2,200.0,RED
032507104,25,71,4,100.0,RED
032507604,25,76,4,0.0,GREEN
032507702,25,77,2,100.0,RED
032507801,25,78,1,100.0,RED
031406006,14,60,6,0.0,GREEN
032508401,25,84,1,100.0,RED
032508402,25,84,2,100.0,RED
032508501,25,85,1,100.0,RED
032508602,25,86,2,100.0,RED
031305502,13,55,2,0.0,GREEN
030600906,06,9,6,0.0,GREEN
030805406,08,54,6,0.0,GREEN
034805004,48,50,4,0.0,GREEN
032306005,23,60,5,100.0,RED
032901905,29,19,5,100.0,RED
034807001,48,70,1,100.0,RED
034803010,48,30,10,0.0,GREEN
032301500,23,15,0,0.0,GREEN
032301905,23,19,5,0.0,GREEN
030904303,09,43,3,0.0,GREEN
031303706,13,37,6,0.0,GREEN
030102502,01,25,2,0.0,GREEN
031703702,17,37,2,0.0,GREEN
031303900,13,39,0,100.0,RED
034803401,48,34,1,100.0,RED
032505803,25,58,3,100.0,RED
032500300,25,3,0,0.0,GREEN
032708101,27,81,1,100.0,RED
032402000,24,20,0,0.0,GREEN
030301206,03,12,6,0.0,GREEN
031606200,16,62,0,100.0,RED
030100903,01,9,3,0.0,GREEN
030606206,06,62,6,0.0,GREEN
032001700,20,17,0,0.0,GREEN
031701002,17,10,2,200.0,RED
030800504,08,5,4,0.0,GREEN
031001502,10,15,2,0.0,GREEN
031405502,14,55,2,100.0,RED
031004405,10,44,5,0.0,GREEN
030102501,01,25,1,0.0,GREEN
031106103,11,61,3,0.0,GREEN
032300504,23,5,4,100.0,RED
032703005,27,30,5,0.0,GREEN
031502002,15,20,2,100.0,RED
032905206,29,52,6,0.0,GREEN
030805603,08,56,3,0.0,GREEN
032305902,23,59,2,100.0,RED
030905902,09,59,2,0.0,GREEN
031403203,14,32,3,0.0,GREEN
030201206,02,12,6,0.0,GREEN
030401704,04,17,4,0.0,GREEN
032401000,24,10,0,0.0,GREEN
030302703,03,27,3,0.0,GREEN
030804804,08,48,4,0.0,GREEN
030703605,07,36,5,0.0,GREEN
031005104,10,51,4,0.0,GREEN
031303804,13,38,4,0.0,GREEN
031403205,14,32,5,0.0,GREEN
031103102,11,31,2,0.0,GREEN
030502406,05,24,6,0.0,GREEN
030300103,03,1,3,0.0,GREEN
030300203,03,2,3,0.0,GREEN
030300403,03,4,3,0.0,GREEN
032901902,29,19,2,100.0,RED
032901404,29,14,4,100.0,RED
030603803,06,38,3,0.0,GREEN
030806806,08,68,6,0.0,GREEN
031800203,18,2,3,0.0,GREEN
032300700,23,7,0,0.0,GREEN
030400703,04,7,3,0.0,GREEN
030906803,09,68,3,0.0,GREEN
031500304,15,3,4,0.0,GREEN
032704303,27,43,3,0.0,GREEN
032104105,21,41,5,0.0,GREEN
032203105,22,31,5,0.0,GREEN
031502104,15,21,4,0.0,GREEN
032908402,29,84,2,100.0,RED
032706801,27,68,1,100.0,RED
032602301,26,23,1,100.0,RED
032601901,26,19,1,100.0,RED
031304905,13,49,5,0.0,GREEN
030806302,08,63,2,0.0,GREEN
032100601,21,6,1,100.0,RED
032000404,20,4,4,0.0,GREEN
