PLATZ_ID,HALLE,REGAL,FACH,EBENE,ANZ_PICKS,CUMULATIVE_%,ABC_CALC,ABC_KLASSE,ARTIKELNR,ARTBEZ1
032003810,2007.0,20,38,10,27.0,97.68396458278805,C,B,,
034806312,4809.0,48,63,12,27.0,97.68970998487045,C,B,,
031321510,1322.0,13,215,10,26.0,97.69524259428312,C,C,,
030822110,822.0,08,221,10,26.0,97.70077520369578,C,A,,
034801212,4802.0,48,12,12,26.0,97.70630781310845,C,B,,
034804911,4807.0,48,49,11,26.0,97.71184042252112,C,B,,
031005000,1017.0,10,50,0,26.0,97.71737303193379,C,A,,
030805200,817.0,08,52,0,26.0,97.72290564134647,C,A,,
034704410,4706.0,47,44,10,26.0,97.72843825075914,C,A,,
031205600,1219.0,12,56,0,26.0,97.73397086017181,C,C,000000000000162175,HochleistungsA BZ M12x110 KlSt15/35 vz
030621310,621.0,06,213,10,26.0,97.73950346958448,C,A,,
034801312,4802.0,48,13,12,26.0,97.74503607899715,C,B,,
034506210,4509.0,45,62,10,26.0,97.75056868840983,C,A,,
034811912,4817.0,48,119,12,26.0,97.7561012978225,C,B,,
034806911,4810.0,48,69,11,26.0,97.76163390723516,C,B,,
034814113,4820.0,48,141,13,26.0,97.76716651664783,C,C,,
031420410,1421.0,14,204,10,26.0,97.7726991260605,C,C,,
032203110,2206.0,22,31,10,26.0,97.77823173547317,C,B,,
030803500,812.0,08,35,0,26.0,97.78376434488585,C,B,000000000000142392,GEB OptJ M8/M10 32-35 vz AT
032808500,2828.0,28,85,0,25.0,97.78908416162881,C,A,08337890ET0001,Entrussersatz
031521710,1522.0,15,217,10,25.0,97.79440397837176,C,C,,
034303910,4307.0,43,41,10,25.0,97.7997237951147,C,B,,
031422510,1423.0,14,225,10,25.0,97.80504361185766,C,C,,
031322910,1323.0,13,229,10,25.0,97.81036342860061,C,C,,
034206213,4209.0,42,62,13,25.0,97.81568324534356,C,C,,
031022410,1023.0,10,224,10,25.0,97.82100306208652,C,A,,
030922810,923.0,09,228,10,25.0,97.82632287882947,C,A,,
031220410,1221.0,12,204,10,25.0,97.83164269557241,C,C,,
034811013,4816.0,48,110,13,25.0,97.83696251231537,C,C,,
031520410,1521.0,15,204,10,25.0,97.84228232905832,C,C,,
034805112,4807.0,48,51,12,25.0,97.84760214580129,C,B,,
031606510,,16,65,10,25.0,97.85292196254424,C,C,,
034304010,4307.0,43,42,10,25.0,97.8582417792872,C,B,,
034804711,4807.0,48,47,11,25.0,97.86356159603014,C,B,,
030620610,621.0,06,206,10,25.0,97.86888141277309,C,A,,
034505712,4508.0,45,57,12,24.0,97.87398843684633,C,A,,
032104410,2107.0,21,44,10,24.0,97.87909546091956,C,B,,
032808300,2827.0,28,83,0,24.0,97.8842024849928,C,A,05310600ET0001,Zyl.-kopfschraubensatz
030704900,716.0,07,49,0,24.0,97.88930950906604,C,B,01585100ET0001,100x130x12 AW/BS RD PTFE/ACM
030905301,918.0,09,53,1,24.0,97.89441653313926,C,A,,
034807911,4811.0,48,79,11,24.0,97.8995235572125,C,B,,
030604400,615.0,06,44,0,24.0,97.90463058128573,C,B,000000000000151452,"SRS Eg M10/M12 212,0 40x3 vz"
034607612,4611.0,46,76,12,24.0,97.90973760535897,C,A,,
034803411,4805.0,48,34,11,24.0,97.91484462943221,C,B,,
034605910,4609.0,46,59,10,24.0,97.91995165350545,C,A,,
031222810,1223.0,12,228,10,24.0,97.92505867757868,C,C,,
032105110,2108.0,21,51,10,24.0,97.9301657016519,C,B,,
034607310,4611.0,46,73,10,24.0,97.93527272572514,C,A,,
034801112,4802.0,48,11,12,24.0,97.94037974979838,C,B,,
034203210,4205.0,42,32,10,24.0,97.94548677387162,C,B,,
030602700,609.0,06,27,0,24.0,97.95059379794485,C,B,000000000000113467,GwStange M10x1000 G4.8 vz DIN976
034808712,4813.0,48,87,12,24.0,97.95570082201809,C,B,,
034502410,4504.0,45,24,10,24.0,97.96080784609131,C,A,,
031304001,1313.0,13,40,1,24.0,97.96591487016455,C,C,000000000000129725,StockSchr M8x80 vz
034812213,4818.0,48,122,13,24.0,97.9710218942378,C,C,,
034506212,4509.0,45,62,12,24.0,97.97612891831102,C,A,,
030822510,823.0,08,225,10,24.0,97.98123594238426,C,A,,
034810911,4816.0,48,109,11,23.0,97.98613017378777,C,B,,
030820410,821.0,08,204,10,23.0,97.99102440519128,C,A,,
034807212,4810.0,48,72,12,23.0,97.99591863659481,C,B,,
034803311,4805.0,48,33,11,23.0,98.00081286799832,C,B,,
031122610,1123.0,11,226,10,23.0,98.00570709940185,C,A,,
034816412,4824.0,48,164,12,23.0,98.01060133080536,C,B,,
031002301,1008.0,10,23,1,23.0,98.01549556220888,C,B,000000000000119822,"OptS Egr M8 1/4"" vz"
030922510,923.0,09,225,10,23.0,98.0203897936124,C,A,,
034502010,4503.0,45,20,10,23.0,98.0252840250159,C,A,,
034802412,4804.0,48,24,12,23.0,98.03017825641942,C,B,,
034302310,4304.0,43,25,10,23.0,98.03507248782294,C,B,,
034802512,4804.0,48,25,12,23.0,98.03996671922646,C,B,,
034807613,4811.0,48,76,13,23.0,98.04486095062998,C,C,,
034105612,4108.0,41,56,12,23.0,98.0497551820335,C,B,,
032204510,2208.0,22,45,10,23.0,98.054649413437,C,B,,
034808012,4812.0,48,80,12,23.0,98.05954364484052,C,B,,
030905300,918.0,09,53,0,23.0,98.06443787624404,C,A,04850500ET0001,PORSC Zylinderkopfhaubensatz Zyl. 4-6
034813911,4820.0,48,139,11,23.0,98.06933210764755,C,B,,
034504412,4506.0,45,44,12,23.0,98.07422633905108,C,A,,
031202401,1208.0,12,24,1,23.0,98.07912057045459,C,C,000000000000106006,AbschlK fMPCSysS 38/40 s
034806712,4810.0,48,67,12,23.0,98.0840148018581,C,B,,
030620910,621.0,06,209,10,23.0,98.08890903326161,C,A,,
030804201,814.0,08,42,1,23.0,98.09380326466514,C,B,000000000000156720,SchiK MPC 560 38/40 vz
031020810,1021.0,10,208,10,23.0,98.09869749606865,C,A,,
034705210,4708.0,47,52,10,23.0,98.10359172747218,C,A,,
034203610,4206.0,42,36,10,23.0,98.10848595887569,C,B,,
030820810,821.0,08,208,10,23.0,98.11338019027922,C,A,,
034813713,4820.0,48,137,13,23.0,98.11827442168273,C,C,,
031021910,1022.0,10,219,10,23.0,98.12316865308624,C,A,,
034816310,4823.0,48,163,10,22.0,98.12785009182004,C,B,,
034501512,4502.0,45,15,12,22.0,98.13253153055383,C,A,,
034803512,4805.0,48,35,12,22.0,98.13721296928763,C,B,,
034807711,4811.0,48,77,11,22.0,98.14189440802143,C,B,,
034811612,4817.0,48,116,12,22.0,98.14657584675524,C,B,,
034104310,4107.0,41,43,10,22.0,98.15125728548902,C,B,,
034803612,4805.0,48,36,12,22.0,98.15593872422282,C,B,,
034501012,4502.0,45,10,12,22.0,98.16062016295662,C,A,,
034801912,4803.0,48,19,12,22.0,98.16530160169043,C,B,,
030821510,822.0,08,215,10,22.0,98.16998304042423,C,A,,
034501310,4502.0,45,13,10,22.0,98.17466447915803,C,A,,
031022810,1023.0,10,228,10,22.0,98.17934591789182,C,A,,
031321910,1322.0,13,219,10,22.0,98.18402735662562,C,C,,
031021410,1022.0,10,214,10,22.0,98.18870879535942,C,A,,
032501100,2504.0,25,11,0,22.0,98.19339023409321,C,A,,
030923310,923.0,09,233,10,22.0,98.19807167282701,C,A,,
034804611,4807.0,48,46,11,22.0,98.20275311156081,C,B,,
034800812,4801.0,48,8,12,22.0,98.20743455029461,C,B,,
031522910,1523.0,15,229,10,22.0,98.21211598902842,C,C,,
034806913,4810.0,48,69,13,22.0,98.2167974277622,C,C,,
034800911,4802.0,48,9,11,22.0,98.221478866496,C,A,,
034503712,4505.0,45,37,12,21.0,98.22594751256008,C,A,,
034814411,4821.0,48,144,11,21.0,98.23041615862417,C,B,,
034815211,4822.0,48,152,11,21.0,98.23488480468825,C,B,,
030601901,606.0,06,19,1,21.0,98.23935345075233,C,C,000000000000114477,Halteklammer M12 40/60 vz
030721410,722.0,07,214,10,21.0,98.24382209681642,C,A,,
030920910,921.0,09,209,10,21.0,98.24829074288049,C,A,,
034811110,4816.0,48,111,10,21.0,98.25275938894457,C,B,,
031521510,1522.0,15,215,10,21.0,98.25722803500865,C,C,,
034205710,4209.0,42,57,10,21.0,98.26169668107273,C,B,,
030400100,401.0,04,1,0,21.0,98.26616532713682,C,C,,
034100710,4101.0,41,7,10,21.0,98.27063397320089,C,B,,
034603912,4606.0,46,39,12,21.0,98.27510261926497,C,A,,
034807912,4811.0,48,79,12,21.0,98.27957126532905,C,B,,
034811712,4817.0,48,117,12,21.0,98.28403991139312,C,B,,
031104500,1115.0,11,45,0,21.0,98.2885085574572,C,B,000000000000175975,MontSockel 500 Kst
030620410,621.0,06,204,10,21.0,98.29297720352129,C,A,,
034812911,4819.0,48,129,11,21.0,98.29744584958537,C,B,,
031022910,1023.0,10,229,10,21.0,98.30191449564946,C,A,,
034508310,4512.0,45,83,10,21.0,98.30638314171354,C,A,,
034814712,4821.0,48,147,12,21.0,98.31085178777762,C,B,,
034802012,4803.0,48,20,12,21.0,98.31532043384169,C,B,,
034812411,4818.0,48,124,11,21.0,98.31978907990577,C,B,03840710ET0001,Vollsatz
031323210,1323.0,13,232,10,21.0,98.32425772596986,C,C,,
034814111,4820.0,48,141,11,21.0,98.32872637203394,C,B,,
034800411,4801.0,48,4,11,21.0,98.33319501809802,C,B,,
034805911,4809.0,48,59,11,21.0,98.33766366416211,C,B,,
031120810,1121.0,11,208,10,21.0,98.34213231022618,C,A,,
034811512,4817.0,48,115,12,20.0,98.34638816362053,C,B,,
031606910,,16,69,10,20.0,98.3506440170149,C,C,,
031121210,1121.0,11,212,10,20.0,98.35489987040927,C,A,,
034304510,4308.0,43,45,10,20.0,98.35915572380362,C,B,,
034816213,4823.0,48,162,13,20.0,98.363411577198,C,C,,
030820610,821.0,08,206,10,20.0,98.36766743059235,C,A,,
034812312,4818.0,48,123,12,20.0,98.37192328398672,C,B,,
034800111,4801.0,48,1,11,20.0,98.37617913738107,C,B,,
034405700,4419.0,44,57,0,20.0,98.38043499077543,C,C,,
034806813,4810.0,48,68,13,20.0,98.3846908441698,C,C,,
034809410,4814.0,48,94,10,20.0,98.38894669756417,C,B,,
034812011,4817.0,48,120,11,20.0,98.39320255095852,C,B,,
034812511,4818.0,48,125,11,20.0,98.39745840435289,C,B,,
030705201,717.0,07,52,1,20.0,98.40171425774726,C,A,,
031606410,,16,64,10,20.0,98.40597011114161,C,C,,
034805211,4808.0,48,52,11,20.0,98.41022596453597,C,B,,
034804512,4807.0,48,45,12,20.0,98.41448181793034,C,B,,
034701010,4702.0,47,10,10,20.0,98.41873767132469,C,A,,
032205210,2209.0,22,52,10,20.0,98.42299352471906,C,B,,
030920410,921.0,09,204,10,20.0,98.42724937811343,C,A,,
034811811,4817.0,48,118,11,20.0,98.43150523150778,C,B,,
034702710,4704.0,47,27,10,20.0,98.43576108490215,C,A,,
031607210,,16,72,10,20.0,98.44001693829651,C,C,,
031220510,1221.0,12,205,10,20.0,98.44427279169086,C,C,,
034303011,4305.0,43,32,11,20.0,98.44852864508523,C,B,,
030622910,623.0,06,229,10,20.0,98.4527844984796,C,A,,
034804913,4807.0,48,49,13,20.0,98.45704035187396,C,C,,
031102600,1109.0,11,26,0,19.0,98.46108341259861,C,B,000000000000143261,LS Eor M8/M10 NW315 vz
034805210,4808.0,48,52,10,19.0,98.46512647332325,C,B,,
034805212,4808.0,48,52,12,19.0,98.4691695340479,C,B,,
031421810,1422.0,14,218,10,19.0,98.47321259477253,C,C,,
034805013,4807.0,48,50,13,19.0,98.47725565549717,C,C,,
031120510,1121.0,11,205,10,19.0,98.48129871622181,C,A,,
034802212,4803.0,48,22,12,19.0,98.48534177694647,C,B,,
034800611,4801.0,48,6,11,19.0,98.48938483767111,C,B,,
031103400,1111.0,11,34,0,19.0,98.49342789839575,C,B,05459500ET0001,Entrussersatz
031203701,1212.0,12,37,1,19.0,98.4974709591204,C,C,000000000000127079,"USchb 10,5x24x2 vz"
034608310,4612.0,46,83,10,19.0,98.50151401984505,C,A,,
034812811,4818.0,48,128,11,19.0,98.50555708056969,C,B,08169650ET0001,BMW Dichtung Ölfilter
031122110,1122.0,11,221,10,19.0,98.50960014129433,C,A,,
030723110,723.0,07,231,10,19.0,98.51364320201897,C,A,,
032004510,2008.0,20,45,10,19.0,98.51768626274362,C,B,,
034604212,4606.0,46,42,12,19.0,98.52172932346826,C,A,,
034102510,4104.0,41,25,10,19.0,98.5257723841929,C,B,,
034806412,4809.0,48,64,12,19.0,98.52981544491756,C,B,,
034300310,4301.0,43,3,10,19.0,98.5338585056422,C,B,,
034806012,4809.0,48,60,12,19.0,98.53790156636684,C,B,,
032205510,2209.0,22,55,10,19.0,98.54194462709148,C,B,,
034810110,4815.0,48,101,10,19.0,98.54598768781612,C,B,,
034809711,4814.0,48,97,11,19.0,98.55003074854078,C,B,,
030921210,921.0,09,212,10,18.0,98.5538610165957,C,A,,
030722810,723.0,07,228,10,18.0,98.55769128465063,C,A,,
034816812,4824.0,48,168,12,18.0,98.56152155270556,C,B,,
031006100,1020.0,10,61,0,18.0,98.56535182076048,C,A,000000000000118808,MonWinkel 90° 38/24-40/120 vz
034201810,4203.0,42,18,10,18.0,98.5691820888154,C,B,,
031403601,1412.0,14,36,1,18.0,98.57301235687032,C,C,,
034806211,4809.0,48,62,11,18.0,98.57684262492525,C,B,,
030721610,722.0,07,216,10,18.0,98.58067289298017,C,A,,
034601710,4603.0,46,17,10,18.0,98.58450316103512,C,A,,
030922310,922.0,09,223,10,18.0,98.58833342909004,C,A,,
034814811,4821.0,48,148,11,18.0,98.59216369714497,C,B,,
031121310,1121.0,11,213,10,18.0,98.5959939651999,C,A,,
034813111,4819.0,48,131,11,18.0,98.59982423325482,C,B,,
031122210,1122.0,11,222,10,18.0,98.60365450130973,C,A,,
034803511,4805.0,48,35,11,18.0,98.60748476936466,C,B,,
030921910,922.0,09,219,10,18.0,98.61131503741959,C,A,,
034810113,4815.0,48,101,13,18.0,98.61514530547451,C,C,,
030921410,922.0,09,214,10,18.0,98.61897557352944,C,A,,
034807313,4811.0,48,73,13,18.0,98.62280584158437,C,C,,
031520810,1521.0,15,208,10,18.0,98.62663610963929,C,C,,
030622410,623.0,06,224,10,18.0,98.63046637769422,C,A,,
034807011,4810.0,48,70,11,18.0,98.63429664574915,C,B,,
031302301,1308.0,13,23,1,18.0,98.63812691380407,C,C,000000000000130252,TrKlammer M10-IGw vz
034602512,4604.0,46,25,12,18.0,98.641957181859,C,A,,
034813610,4820.0,48,136,10,18.0,98.64578744991393,C,B,,
032003110,2006.0,20,31,10,18.0,98.64961771796885,C,B,,
034800612,4801.0,48,6,12,17.0,98.65323519335406,C,B,,
034802311,4803.0,48,23,11,17.0,98.65685266873928,C,B,,
030605000,617.0,06,50,0,17.0,98.66047014412447,C,B,000000000000119798,"OptS Egr M8/10 4"" vz"
032403110,2406.0,24,31,10,17.0,98.66408761950969,C,A,,
034807512,4811.0,48,75,12,17.0,98.66770509489488,C,B,,
031202601,1209.0,12,26,1,17.0,98.6713225702801,C,C,000000000000153527,"SRS-GwStift35 Egr M10 88,9 vz"
031122410,1123.0,11,224,10,17.0,98.67494004566531,C,A,,
034805813,4808.0,48,58,13,17.0,98.67855752105051,C,C,,
034808610,4812.0,48,86,10,17.0,98.68217499643572,C,B,,
034810411,4815.0,48,104,11,17.0,98.68579247182093,C,B,,
034814611,4821.0,48,146,11,17.0,98.68940994720614,C,B,,
031204300,1214.0,12,43,0,17.0,98.69302742259136,C,C,03136810ET0001,"EWP 408 / PTFE 400000 x 1016 x 0,5 mm"
034800511,4801.0,48,5,11,17.0,98.69664489797655,C,B,,
030723210,723.0,07,232,10,17.0,98.70026237336175,C,A,,
031806300,1821.0,18,63,0,17.0,98.70387984874696,C,C,000000000000115056,HamKBef MPC M8x30 38/40 vz
032909000,2930.0,29,90,0,17.0,98.70749732413218,C,A,04314400ET0001,Zyl.-kopfschraubensatz
034810810,4816.0,48,108,10,17.0,98.71111479951739,C,B,,
031222910,1223.0,12,229,10,17.0,98.71473227490259,C,C,,
034813910,4820.0,48,139,10,17.0,98.7183497502878,C,B,,
031203601,1212.0,12,36,1,17.0,98.72196722567301,C,C,000000000000167195,Stahldübel M10x25 mBund vz
034800410,4801.0,48,4,10,17.0,98.72558470105822,C,B,,
031321110,1321.0,13,211,10,17.0,98.72920217644344,C,C,,
030921510,922.0,09,215,10,17.0,98.73281965182863,C,A,,
034800412,4801.0,48,4,12,17.0,98.73643712721383,C,B,,
030722110,722.0,07,221,10,17.0,98.74005460259905,C,A,,
034812513,4818.0,48,125,13,16.0,98.74345928531454,C,C,,
034807712,4811.0,48,77,12,16.0,98.74686396803003,C,B,,
030721110,721.0,07,211,10,16.0,98.75026865074553,C,A,,
034204910,4207.0,42,49,10,16.0,98.75367333346101,C,B,,
031321810,1322.0,13,218,10,16.0,98.75707801617651,C,C,,
030720810,721.0,07,208,10,16.0,98.76048269889199,C,A,,
031520710,1521.0,15,207,10,16.0,98.76388738160747,C,C,,
031303701,1312.0,13,37,1,16.0,98.76729206432296,C,C,000000000000113174,RdStahlB-A M20-70 273 H334 4Mu vz mon
034814511,4821.0,48,145,11,16.0,98.77069674703846,C,B,,
031322310,1322.0,13,223,10,16.0,98.77410142975394,C,C,,
031120410,1121.0,11,204,10,16.0,98.77750611246944,C,A,,
031123110,1123.0,11,231,10,16.0,98.78091079518492,C,A,,
031020910,1021.0,10,209,10,16.0,98.78431547790042,C,A,,
031020610,1021.0,10,206,10,16.0,98.7877201606159,C,A,,
032105510,2109.0,21,55,10,16.0,98.7911248433314,C,B,,
031204301,1214.0,12,43,1,16.0,98.79452952604689,C,C,000000000000151374,"SRS Eg M8/M10 110,0 25x2,5 vz"
034504312,4506.0,45,43,12,16.0,98.79793420876237,C,A,,
034807311,4811.0,48,73,11,16.0,98.80133889147787,C,B,,
034813912,4820.0,48,139,12,16.0,98.80474357419335,C,B,,
031020410,1021.0,10,204,10,16.0,98.80814825690885,C,A,,
032403010,2405.0,24,30,10,16.0,98.81155293962433,C,A,07046000ET0001,ZKD Metall-Weichst.
031105801,1119.0,11,58,1,16.0,98.81495762233983,C,A,000000000000143256,LS Eor M8/M10 NW200 vz
031420910,1421.0,14,209,10,16.0,98.81836230505532,C,C,,
034102810,4104.0,41,28,10,16.0,98.82176698777081,C,B,,
034813112,4819.0,48,131,12,16.0,98.8251716704863,C,B,,
031121910,1122.0,11,219,10,16.0,98.82857635320178,C,A,,
031103201,1111.0,11,32,1,16.0,98.83198103591727,C,B,000000000000114489,Halteklammer sA MPR M12 41/21-124 vz
034810111,4815.0,48,101,11,16.0,98.83538571863276,C,B,,
034800212,4801.0,48,2,12,16.0,98.83879040134825,C,B,,
034802611,4804.0,48,26,11,16.0,98.84219508406375,C,B,,
034814112,4820.0,48,141,12,16.0,98.84559976677923,C,B,,
034814813,4821.0,48,148,13,16.0,98.84900444949473,C,C,,
034810311,4815.0,48,103,11,15.0,98.8521963395405,C,B,,
031221210,1221.0,12,212,10,15.0,98.85538822958627,C,C,,
034807411,4811.0,48,74,11,15.0,98.85858011963204,C,B,,
030822010,822.0,08,220,10,15.0,98.86177200967781,C,A,,
030604600,615.0,06,46,0,15.0,98.86496389972358,C,B,000000000000156772,"SchiK MPR 560 41/41/2,0 vz"
031022310,1022.0,10,223,10,15.0,98.86815578976935,C,A,,
034803611,4805.0,48,36,11,15.0,98.87134767981513,C,B,,
034810712,4815.0,48,107,12,15.0,98.8745395698609,C,B,,
031422910,1423.0,14,229,10,15.0,98.87773145990667,C,C,,
034810512,4815.0,48,105,12,15.0,98.88092334995244,C,B,,
032004410,2007.0,20,44,10,15.0,98.88411523999821,C,B,,
034811112,4816.0,48,111,12,15.0,98.887307130044,C,B,,
034816711,4824.0,48,167,11,15.0,98.89049902008975,C,B,,
034812612,4818.0,48,126,12,15.0,98.89369091013552,C,B,,
032402310,2404.0,24,23,10,15.0,98.8968828001813,C,A,,
034801512,4802.0,48,15,12,15.0,98.90007469022707,C,B,,
034812812,4818.0,48,128,12,15.0,98.90326658027284,C,B,,
030922610,923.0,09,226,10,15.0,98.90645847031861,C,A,,
030921810,922.0,09,218,10,15.0,98.90965036036438,C,A,,
034810812,4816.0,48,108,12,15.0,98.91284225041016,C,B,,
034812413,4818.0,48,124,13,15.0,98.91603414045593,C,C,,
030822410,823.0,08,224,10,15.0,98.9192260305017,C,A,,
031322710,1323.0,13,227,10,15.0,98.92241792054747,C,C,,
030723010,723.0,07,230,10,15.0,98.92560981059324,C,A,,
034802712,4804.0,48,27,12,15.0,98.92880170063901,C,B,,
034813812,4820.0,48,138,12,15.0,98.93199359068478,C,B,,
034808312,4812.0,48,83,12,15.0,98.93518548073055,C,B,,
034602710,4604.0,46,27,10,15.0,98.93837737077634,C,A,,
034802811,4804.0,48,28,11,15.0,98.9415692608221,C,B,,
034811111,4816.0,48,111,11,15.0,98.94476115086788,C,B,,
034802612,4804.0,48,26,12,15.0,98.94795304091365,C,B,,
031607110,,16,71,10,14.0,98.9509321382897,C,C,,
030720510,721.0,07,205,10,14.0,98.95391123566576,C,A,,
030622710,623.0,06,227,10,14.0,98.9568903330418,C,A,,
034708010,4712.0,47,80,10,14.0,98.95986943041785,C,A,,
031021810,1022.0,10,218,10,14.0,98.96284852779391,C,A,,
034801811,4803.0,48,18,11,14.0,98.96582762516996,C,B,,
031521910,1522.0,15,219,10,14.0,98.96880672254602,C,C,,
034811211,4816.0,48,112,11,14.0,98.97178581992208,C,B,,
030823110,823.0,08,231,10,14.0,98.97476491729813,C,A,,
030903801,913.0,09,38,1,14.0,98.97774401467419,C,B,000000000000156810,StlFlansch MPC längs 38/24-40/80 vormon
031202901,1210.0,12,29,1,14.0,98.98072311205024,C,C,,
031403001,1410.0,14,30,1,14.0,98.9837022094263,C,C,000000000000118906,MonWinkel leicht Typ3 90°
031421110,1421.0,14,211,10,14.0,98.98668130680235,C,C,,
034607912,4611.0,46,79,12,14.0,98.9896604041784,C,A,,
031421210,1421.0,14,212,10,14.0,98.99263950155445,C,C,,
030621710,622.0,06,217,10,14.0,98.9956185989305,C,A,,
031103101,1010.0,11,31,1,14.0,98.99859769630656,C,B,,
034805711,4808.0,48,57,11,14.0,99.00157679368262,C,B,,
031422710,1423.0,14,227,10,14.0,99.00455589105867,C,C,,
034809913,4814.0,48,99,13,14.0,99.00753498843471,C,C,,
031420510,1421.0,14,205,10,14.0,99.01051408581077,C,C,,
034200813,4202.0,42,8,13,14.0,99.01349318318682,C,C,,
034814713,4821.0,48,147,13,14.0,99.01647228056288,C,C,,
030822310,822.0,08,223,10,14.0,99.01945137793892,C,A,,
034804712,4807.0,48,47,12,14.0,99.02243047531498,C,B,,
034101110,4102.0,41,11,10,14.0,99.02540957269103,C,B,,
031422110,1422.0,14,221,10,14.0,99.02838867006709,C,C,,
034805411,4808.0,48,54,11,14.0,99.03136776744314,C,B,,
030604401,615.0,06,44,1,14.0,99.0343468648192,C,B,,
031423310,1423.0,14,233,10,14.0,99.03732596219525,C,C,,
030601501,605.0,06,15,1,14.0,99.04030505957131,C,C,000000000000175601,"MonWinkel s.A. 90° 90x56x6,0 fvz"
034806311,4809.0,48,63,11,14.0,99.04328415694737,C,B,,
030722410,723.0,07,224,10,14.0,99.04626325432342,C,A,,
034608010,4612.0,46,80,10,14.0,99.04924235169948,C,A,,
034809813,4814.0,48,98,13,14.0,99.05222144907552,C,C,,
030621610,622.0,06,216,10,13.0,99.05498775378186,C,A,,
034813011,4819.0,48,130,11,13.0,99.05775405848819,C,B,,
030823010,823.0,08,230,10,13.0,99.06052036319453,C,A,,
030822910,823.0,08,229,10,13.0,99.06328666790087,C,A,,
031222010,1222.0,12,220,10,13.0,99.0660529726072,C,C,,
030922110,922.0,09,221,10,13.0,99.06881927731354,C,A,,
034701310,4702.0,47,13,10,13.0,99.07158558201988,C,A,,
030821610,822.0,08,216,10,13.0,99.0743518867262,C,A,,
031202900,1210.0,12,29,0,13.0,99.07711819143255,C,C,,
034802713,4804.0,48,27,13,13.0,99.07988449613889,C,C,,
034810913,4816.0,48,109,13,13.0,99.08265080084522,C,C,,
031221510,1222.0,12,215,10,13.0,99.08541710555154,C,C,,
034802711,4804.0,48,27,11,13.0,99.08818341025788,C,B,,
030602401,608.0,06,24,1,13.0,99.09094971496421,C,B,,
034810713,4815.0,48,107,13,13.0,99.09371601967055,C,C,,
030705901,720.0,07,59,1,13.0,99.0964823243769,C,A,000000000000129093,Stahldübel M8x30 vz
034801812,4803.0,48,18,12,13.0,99.09924862908322,C,B,,
032005303,2018.0,20,53,3,13.0,99.10201493378956,C,B,03843100ET0001,JAGUA Dichtung Nockenwellenverstellung
030703401,711.0,07,34,1,13.0,99.1047812384959,C,B,,
034702310,4703.0,47,23,10,13.0,99.10754754320223,C,A,,
031422310,1422.0,14,223,10,13.0,99.11031384790857,C,C,,
034814013,4820.0,48,140,13,13.0,99.11308015261491,C,C,,
030720910,721.0,07,209,10,13.0,99.11584645732123,C,A,,
034809011,4813.0,48,90,11,13.0,99.11861276202757,C,B,,
031221410,1222.0,12,214,10,13.0,99.12137906673391,C,C,,
031023110,1023.0,10,231,10,13.0,99.12414537144024,C,A,,
034503410,4505.0,45,34,10,13.0,99.12691167614658,C,A,,
031322510,1323.0,13,225,10,13.0,99.12967798085292,C,C,,
034508610,4512.0,45,86,10,13.0,99.13244428555925,C,A,,
031323110,1323.0,13,231,10,13.0,99.13521059026559,C,C,,
034811510,4817.0,48,115,10,13.0,99.13797689497193,C,B,,
034815613,4822.0,48,156,13,12.0,99.14053040700854,C,C,,
034302000,4308.0,43,20,0,12.0,99.14308391904515,C,B,,
030905401,918.0,09,54,1,12.0,99.14563743108178,C,A,,
030806101,820.0,08,61,1,12.0,99.14819094311838,C,A,,
